Fecha,Close,High,Low,Open,Volume
2016-02-17,7.015547752380371,7.0381305052406145,6.774670798164034,6.774670798164034,952247
2016-02-18,7.0381317138671875,7.151042626078289,6.962857293813071,7.008022089419555,994163
2016-02-19,6.77467155456543,7.0381312910576534,6.737034346799394,7.0381312910576534,778526
2016-02-22,7.143514633178711,7.143514633178711,6.887582481031944,6.925219688912945,1141319
2016-02-23,7.248897552490234,7.256425136478232,7.083294294103886,7.083294294103886,615642
2016-02-24,7.376864433288574,7.376864433288574,7.038131012538946,7.294062435905998,781085
2016-02-25,7.866146087646484,7.866146087646485,7.339227344918637,7.3768645517999145,1121239
2016-02-26,8.05433177947998,8.129606196749998,7.677961128869981,7.90378366280999,945644
2016-02-29,8.355427742004395,8.355427742004395,8.054330826422728,8.054330826422728,1792941
2016-03-01,8.468338966369629,8.618887071086647,8.355428067299362,8.355428067299362,1169945
2016-03-02,8.43070125579834,8.543612865976186,8.054330657612075,8.505975662583571,875320
2016-03-03,8.581250190734863,8.769435508232295,8.430702080310922,8.5059764944579,735970
2016-03-04,8.355427742004395,8.5436130450417,8.129605234785634,8.5436130450417,675913
2016-03-07,8.204879760742188,8.355428592797669,8.091968854570611,8.355428592797669,553634
2016-03-08,8.28015422821045,8.355428644705833,8.09196890484203,8.129606113089721,316160
2016-03-09,8.204879760742188,8.355428592797669,8.01669443854287,8.3177913847838,516074
2016-03-10,7.828509330749512,8.280154403545469,7.7155984214855495,8.280154403545469,697095
2016-03-11,7.677961826324463,7.903784380777853,7.5274136959789075,7.866147168723936,295927
2016-03-14,7.527411460876465,7.602685862633189,7.301588973476192,7.602685862633189,641383
2016-03-15,7.3241729736328125,7.4521390602603415,7.151042808119151,7.4521390602603415,390388
2016-03-16,7.452139377593994,7.452139377593994,7.27148161861635,7.301591245112624,382337
2016-03-17,7.753235340118408,7.828509037518183,7.4521383969092305,7.4521383969092305,582266
2016-03-18,7.866146087646484,8.091968611064138,7.753235184872665,7.903783294527763,232013
2016-03-21,7.979057788848877,8.091968692762673,7.67796084862872,7.828508959803789,500284
2016-03-22,8.05433177947998,8.204879896149972,7.828509245539972,7.941420871444999,344535
2016-03-23,7.866146087646484,8.05433140418286,7.715597977991387,8.05433140418286,77625
2016-03-28,7.903782367706299,8.091967662175497,7.790871478172752,7.866145165238474,211464
2016-03-29,8.091968536376953,8.129605742910847,7.677960700244131,7.8285088085097,697622
2016-03-30,7.903782367706299,8.280152956644695,7.7155970732371015,8.054330459707671,331379
2016-03-31,7.866146087646484,8.091968611064138,7.790872391753942,7.903783294527763,343766
2016-04-01,8.05433177947998,8.167243405385008,7.790872754775008,7.866146454174981,248670
2016-04-04,7.866146087646484,8.242516720719236,7.753235184872665,8.05433140418286,132485
2016-04-05,7.489774703979492,7.866145299333938,7.452137500870059,7.866145299333938,298537
2016-04-06,7.452139377593994,7.640324722663237,7.301591245112624,7.474722135868791,780405
2016-04-07,7.07576847076416,7.5274135722470215,7.00049476576375,7.5274135722470215,298711
2016-04-08,7.05318546295166,7.301590019310929,7.0004938048966645,7.294062434483072,315142
2016-04-11,6.8875813484191895,7.2263154457758,6.849944864597267,7.090821806833156,232758
2016-04-12,7.135985851287842,7.135985851287842,6.774670439112721,6.9252185275190214,799393
2016-04-13,7.301588535308838,7.376862932548356,7.135985292103813,7.135985292103813,434134
2016-04-14,7.151041030883789,7.452137208194089,7.038130143859905,7.376863522801471,591359
2016-04-15,7.173623561859131,7.226315934942541,7.023075462770737,7.151041526463363,575646
2016-04-18,7.135985851287842,7.173623052856895,6.9252185275190214,7.1510410190634275,406944
2016-04-19,7.565049171447754,7.602686374861912,7.151041369631917,7.166096538145559,574488
2016-04-20,7.640323638916016,7.753235260663604,7.527412735038447,7.602687149536839,571624
2016-04-21,7.753235340118408,7.903783452787984,7.602687227448833,7.903783452787984,374349
2016-04-22,7.7908711433410645,7.903782028021991,7.527411455259038,7.527411455259038,405599
2016-04-25,7.339229583740234,7.753237549986807,7.301592365377776,7.753237549986807,433208
2016-04-26,7.677961826324463,7.71559903837838,7.3392283535794345,7.3392283535794345,300471
2016-04-27,7.828509330749512,7.866146539794184,7.5274130941322435,7.677961212440878,448316
2016-04-28,7.602685928344727,7.903782102234261,7.602685928344727,7.8285076998269245,226624
2016-04-29,7.504831790924072,7.56505104414578,7.3768656983604135,7.56505104414578,195207
2016-05-02,7.384392261505127,7.527412788626214,7.3392274689105585,7.527412788626214,152515
2016-05-03,7.233842372894287,7.376863596956824,7.226315506788301,7.376863596956824,217975
2016-05-04,7.233842372894287,7.339226394947214,7.233842372894288,7.233842372894288,208519
2016-05-05,7.301588535308838,7.376862932548356,7.241369304665167,7.248896887963089,279871
2016-05-06,7.376864433288574,7.376864433288574,7.226316326052073,7.248898362670048,207243
2016-05-09,7.248897552490234,7.339226406736446,7.151041114256024,7.339226406736446,285237
2016-05-10,7.2790093421936035,7.452139518349726,7.1510432476998895,7.226317674297416,244740
2016-05-11,6.992964744567871,7.339225677018943,6.970382712719063,7.256424414993414,525288
2016-05-12,6.9252190589904785,7.038130672362966,6.812308163487957,6.977911432378959,296357
2016-05-13,6.872528076171875,6.985438982726393,6.782199207354253,6.985438982726393,237460
2016-05-16,6.797253608703613,7.000494100415332,6.774671571136766,6.8499459868529655,162723
2016-05-17,6.548849105834961,6.812308845545406,6.5112118976091775,6.7746716373196225,356089
2016-05-18,6.450992584228516,6.661760660943846,6.450992584228516,6.548849037445627,228988
2016-05-19,6.533795356750488,6.533795356750488,6.285390760733026,6.398301679697285,459331
2016-05-20,6.669286251068115,6.737033068619748,6.511210582737601,6.511210582737601,259139
2016-05-23,6.669286251068115,6.774670269245089,6.548847783362941,6.548847783362941,112190
2016-05-24,6.360662937164307,6.774670736881024,6.3230257339409786,6.699396330434369,470648
2016-05-26,6.77467155456543,6.849945970097502,6.398300912645128,6.737034346799394,657979
2016-05-27,6.8875813484191895,6.955328167890512,6.812307662905431,6.812307662905431,376026
2016-05-30,6.9252190589904785,6.94780109451699,6.887581854532983,6.887581854532983,85545
2016-05-31,6.9026384353637695,7.000494899821318,6.774672344755446,6.925220475509323,212673
2016-06-01,6.849945068359375,6.947800790651138,6.7746706627365505,6.7746706627365505,280498
2016-06-02,6.849945068359375,6.9252187561122645,6.684341806711122,6.849945068359375,550563
2016-06-03,6.9026384353637695,6.9026384353637695,6.774672344755446,6.887583263353325,417105
2016-06-06,6.849945068359375,6.947800790651138,6.759615494464011,6.9026367215733915,174724
2016-06-07,6.985438823699951,7.000493993761836,6.857472749654013,6.857472749654013,390846
2016-06-08,7.226316928863525,7.233843796450733,6.985439219321368,6.985439219321368,612138
2016-06-09,7.34675407409668,7.376863692520439,7.188678397904458,7.226315600401641,499928
2016-06-10,7.316645622253418,7.376864868702413,7.241371205257151,7.346755245477915,325236
2016-06-13,7.263952255249023,7.339226662007333,7.226315769739815,7.316644627127818,123993
2016-06-14,7.083295822143555,7.263953569608261,6.925220113644418,7.263953569608261,230982
2016-06-15,6.962855339050293,7.301588698457144,6.932745723055682,7.301588698457144,219603
2016-06-16,6.767144203186035,7.000494325099716,6.684342917536693,7.000494325099716,634434
2016-06-21,6.842418193817139,6.962856681007802,6.782198950221806,6.910165022329388,451110
2016-06-22,7.000493049621582,7.038130251830231,6.849944958656908,6.887581442995634,575930
2016-06-23,7.218788146972656,7.263952216490703,7.075766918468975,7.075766918468975,518617
2016-06-24,7.05318546295166,7.07576749956523,6.774671285150966,6.7972533217645354,1026800
2016-06-27,7.060713768005371,7.06071376800537,6.925220098762963,7.000494518979872,714292
2016-06-28,7.135985851287842,7.301589107469728,7.113403817494374,7.113403817494374,797203
2016-06-29,7.233842372894287,7.301589192937603,7.15104110276908,7.188678304778691,374004
2016-06-30,7.226316928863525,7.301590629826026,7.1510425100309645,7.233843796450733,520558
2016-07-01,7.437085151672363,7.482249233868694,7.26395425559938,7.324173510441249,812663
2016-07-04,7.677961826324463,7.71559903837838,7.414502777687268,7.504831655894602,726432
2016-07-05,7.677961826324463,7.71559903837838,7.5274136959789075,7.677961826324463,372723
2016-07-06,7.565049171447754,7.677960063820279,7.3015894654185995,7.677960063820279,215059
2016-07-07,7.640323638916016,7.677960846165212,7.48977552778925,7.48977552778925,498245
2016-07-11,7.640323638916016,7.753235260663604,7.602687149536839,7.640323638916016,263238
2016-07-12,7.602685928344727,7.753234015289493,7.489774324733723,7.677959612882158,406509
2016-07-13,7.51988410949707,7.640322581733552,7.301589199100966,7.602686097562091,759551
2016-07-14,7.301588535308838,7.640321887146956,7.301588535308838,7.527411009157535,998362
2016-07-15,7.188679218292236,7.36933694945185,7.07576759791497,7.309117705731979,869512
2016-07-18,7.527411460876465,7.602685862633189,7.226315289589365,7.226315289589365,663579
2016-07-19,7.565049171447754,7.7908716740627515,7.527411968033597,7.677960063820279,939965
2016-07-20,7.866146087646484,7.866146087646485,7.602687075217567,7.602687075217567,1122765
2016-07-21,7.903782367706299,8.280152956644695,7.828507962770649,7.941419570174125,1762123
2016-07-22,7.903782367706299,8.129604864643323,7.677959870769277,7.866145165238474,846445
2016-07-25,7.903782367706299,8.054330459707671,7.790871478172752,8.054330459707671,449196
2016-07-26,7.7908711433410645,8.054330113553192,7.715596741640515,7.97905642972254,694733
2016-07-27,7.640323638916016,7.7908724679128,7.527412735038447,7.7908724679128,553326
2016-07-28,7.565049171447754,7.753234470648595,7.527411968033597,7.640322860406123,327380
2016-07-29,7.677961826324463,7.790873462486213,7.5274136959789075,7.5274136959789075,426529
2016-08-01,7.452139377593994,7.753236360426857,7.452139377593994,7.602688227945486,447568
2016-08-02,7.166098117828369,7.5274136273642,7.158570531912179,7.482248829737169,454763
2016-08-03,7.331699848175049,7.3392274332158705,7.188679321749548,7.263953018547699,720862
2016-08-04,7.2790093421936035,7.429557477518522,7.188680460998652,7.33922859632357,370405
2016-08-05,7.21126127243042,7.3241721752071545,7.181151650498623,7.279008101244465,361432
2016-08-08,7.226316928863525,7.301590629826026,7.1510425100309645,7.248898967365269,258524
2016-08-09,7.241370677947998,7.3015899200118906,7.151041814852159,7.226316226367021,230936
2016-08-10,7.263952255249023,7.301589458628179,7.151041362981505,7.151041362981505,314425
2016-08-11,7.218788146972656,7.301589419669037,7.188678528003977,7.301589419669037,149944
2016-08-12,7.151041030883789,7.2564250518773505,7.105876245352288,7.22631543414632,410055
2016-08-16,7.07576847076416,7.2112621447830385,7.038131977199005,7.188680105069925,415790
2016-08-17,7.000493049621582,7.113403938377606,6.947800679381503,7.083294320184671,325689
2016-08-18,7.000493049621582,7.113403938377606,6.940273813235712,7.015547499783088,806118
2016-08-19,7.0381317138671875,7.113405416051231,6.925220083786013,7.008022089419555,487329
2016-08-22,7.143514633178711,7.188679426209918,7.038131312555946,7.038131312555946,438812
2016-08-23,7.301588535308838,7.339225733928597,7.203732106045408,7.286534086582848,653252
2016-08-24,7.301588535308838,7.414500131168114,7.286534086582848,7.301588535308838,578466
2016-08-25,7.226316928863525,7.406974672617599,7.181152133989977,7.301590629826026,411944
2016-08-26,7.151041030883789,7.263951917907674,7.038130143859905,7.22631543414632,186562
2016-08-29,7.151041030883789,7.22631543414632,7.1134038292525235,7.151041030883789,282289
2016-08-30,7.135985851287842,7.226315422201534,7.12845898526996,7.173623052856895,918892
2016-08-31,7.151041030883789,7.19620581641529,7.1134038292525235,7.181150648614819,186432
2016-09-01,7.105874538421631,7.248895726690764,7.060710481609082,7.173621341510195,270138
2016-09-02,7.113406181335449,7.188680609487843,7.075768967259253,7.113406181335449,341828
2016-09-05,7.008021354675293,7.120932255048441,7.000493769885084,7.113404670258231,257456
2016-09-06,7.000493049621582,7.14351355657054,6.925218645204283,7.015547499783088,879269
2016-09-07,6.992964744567871,7.023074359656232,6.925217931151598,7.000492327807423,1119514
2016-09-08,7.158570289611816,7.226317124824243,6.97791254095873,6.992966994411447,950234
2016-09-09,7.060713768005371,7.211261890569117,7.008022104575578,7.188679851652073,481685
2016-09-12,7.030603408813477,7.075767481928039,6.985438617828915,7.000493787447102,240577
2016-09-13,6.8875813484191895,7.075766639008456,6.774670461213595,7.075766639008456,305155
2016-09-14,6.8875813484191895,6.910164100156239,6.789725629038295,6.8875813484191895,318095
2016-09-15,6.940274715423584,7.00049395963754,6.812308642001423,6.925219545435087,586380
2016-09-16,6.992964744567871,7.000492327807423,6.834889085886515,6.925217931151598,404441
2016-09-19,7.068241596221924,7.135987715298473,6.992967173421183,7.000494759275277,823567
2016-09-20,7.241370677947998,7.3015899200118906,7.075767403337299,7.075767403337299,759245
2016-09-21,7.36181116104126,7.406975963787853,7.151043756587594,7.301591902625927,1278391
2016-09-22,7.51988410949707,7.52741169347933,7.271479581041846,7.406973221242848,1102175
2016-09-23,7.51988410949707,7.565048895520711,7.4521372893965685,7.52741169347933,386279
2016-09-26,7.677961826324463,7.71559903837838,7.512358524009296,7.5198861099941015,1204882
2016-09-27,7.866146087646484,7.866146087646485,7.602687075217567,7.67796077111011,995196
2016-09-28,8.204879760742188,8.242516968756059,7.903783532371295,7.903783532371295,2700353
2016-09-29,8.016693115234375,8.430700899306977,7.94141942950203,8.280152809972371,1993765
2016-09-30,7.979057788848877,8.204879596676472,7.903783374326333,8.016694278240129,1022945
2016-10-03,8.317790031433105,8.355427233323194,7.979056650162148,8.16724194174267,1418345
2016-10-04,8.468338966369629,8.581249865439895,8.355428067299362,8.430701760722878,1314484
2016-10-05,8.43070125579834,8.618886554891471,8.355427566883055,8.505975662583571,815657
2016-10-06,8.355427742004395,8.5436130450417,8.280153333641488,8.468338636678794,545308
2016-10-07,8.43070125579834,8.43070125579834,8.09196786100469,8.355427566883055,891919
2016-10-11,8.317790031433105,8.430700919233454,8.054330336072407,8.430700919233454,773115
2016-10-12,8.28015422821045,8.31779143645814,8.129606113089721,8.31779143645814,385358
2016-10-13,8.28015422821045,8.28015422821045,8.016694488346648,8.204879811715067,342899
2016-10-14,8.28015422821045,8.468339551578868,8.129606113089721,8.28015422821045,467863
2016-10-17,8.28015422821045,8.355428644705833,8.09196890484203,8.242517019962758,549519
2016-10-18,8.167243003845215,8.355428319898147,8.05433138349145,8.317791113113557,718854
2016-10-19,8.167243003845215,8.242516699544382,8.05433138349145,8.242516699544382,1783916
2016-10-20,8.167243003845215,8.242516699544382,7.979057687792284,8.129605797060627,737314
2016-10-21,8.39306640625,8.430703620198011,8.091970130406201,8.167244558302224,1337459
2016-10-24,8.355427742004395,8.5436130450417,8.355427742004395,8.355427742004395,1333768
2016-10-25,8.43070125579834,8.505975662583571,8.204878753312592,8.468338459190955,782018
2016-10-26,8.167243003845215,8.430702015597312,8.091968590276037,8.430702015597312,864614
2016-10-27,8.05433177947998,8.24251710478498,7.941420871444999,8.167243405385008,689559
2016-10-28,7.979057788848877,8.091968692762673,7.565049944714922,8.054331485501402,534321
2016-10-31,7.828509330749512,7.903783748838856,7.677961212440878,7.903783748838856,427532
2016-11-01,7.602685928344727,8.054330189179028,7.376863438992624,7.753234015289493,1022875
2016-11-02,7.527411460876465,7.602685862633189,7.301588973476192,7.602685862633189,809025
2016-11-03,7.376864433288574,7.8285087549980785,7.376864433288574,7.640323441484951,427760
2016-11-04,7.226316928863525,7.527413168453647,7.188679719447245,7.459666335078355,573109
2016-11-07,7.376864433288574,7.527412540525075,7.309117605564649,7.527412540525075,627714
2016-11-08,7.263952255249023,7.452137554274852,7.2564253888691495,7.376863865386488,506635
2016-11-09,7.181151866912842,7.3768647743026134,6.81230880766522,6.81230880766522,1475764
2016-11-10,7.015547752380371,7.301589494447247,7.0004933016768245,7.301589494447247,1221482
2016-11-11,7.07576847076416,7.07576847076416,6.624124087151399,7.07576847076416,1035920
2016-11-14,6.895110607147217,7.0757683577057255,6.744562481681792,7.0757683577057255,864590
2016-11-15,7.327017307281494,7.327017307281494,7.018511609610198,7.018511609610198,1159385
2016-11-16,7.442707061767578,7.442707061767578,7.2498908090219345,7.404144399646955,787189
2016-11-17,7.442707061767578,7.558397254736343,7.404144399646955,7.558397254736343,1032985
2016-11-18,7.496696949005127,7.519834695965791,7.288455019752009,7.481271294007541,312359
2016-11-21,7.866904258728027,7.944031066725026,7.519835093813038,7.519835093813038,720417
2016-11-22,8.175410270690918,8.175410270690918,7.944030595947645,7.982593997660809,1292941
2016-11-23,8.252537727355957,8.329664543761535,7.944031932805315,8.213974319153168,640723
2016-11-24,8.252537727355957,8.368227951964323,8.136848238283424,8.329664543761535,330702
2016-11-25,8.098282814025879,8.213972274297703,7.905466556549072,8.213972274297703,379935
2016-11-29,8.021157264709473,8.13684747851541,7.7126514989651715,7.982594595643259,391447
2016-11-30,8.021157264709473,8.175410883117388,7.905467786439301,8.13684747851541,367798
2016-12-01,7.712649822235107,8.02115552091027,7.635523029798514,8.02115552091027,381315
2016-12-02,7.596961498260498,7.712650968574835,7.519834694360464,7.712650968574835,492173
2016-12-05,7.596961498260498,7.6355241646748,7.52754752185761,7.596961498260498,306702
2016-12-06,7.78977632522583,7.78977632522583,7.550683865984869,7.712649535655048,372564
2016-12-07,7.635523796081543,7.905466861164858,7.488983758388332,7.7897773964352535,570364
2016-12-12,7.674087047576904,7.751213846260357,7.481270786403939,7.674087047576905,493060
2016-12-13,7.674087047576904,7.751213846260357,7.596960984429117,7.6355236482351785,626667
2016-12-14,7.54297399520874,7.712652557422068,7.442709423697949,7.674089147527785,471029
2016-12-15,7.612387180328369,7.612387180328369,7.249892342540602,7.481272041884619,622786
2016-12-16,7.635523796081543,7.689512850419613,7.442707531175083,7.635523796081543,413365
2016-12-19,7.350154876708984,7.635522824182784,7.211327683811418,7.635522824182784,494210
2016-12-20,7.211328983306885,7.427283005479443,7.018512708197457,7.3501562012213855,469872
2016-12-21,7.47355842590332,7.47355842590332,7.2113289121905435,7.2113289121905435,749948
2016-12-22,7.365581512451172,7.6355238436816375,7.288454711793506,7.465846059091865,421783
2016-12-23,7.373294353485107,7.481270991966006,7.24989132509372,7.404144926699034,274068
2016-12-26,7.273029327392578,7.4504199277994045,7.134201389310272,7.373293867614729,377423
2016-12-27,7.276504993438721,7.338301154755828,7.083391805155673,7.299678369765548,442010
2016-12-28,7.338301181793213,7.461893504882793,7.276505020248423,7.276505020248423,361584
2016-12-29,7.70907735824585,7.716802061811613,7.353749834240037,7.4927908150824,728379
2016-12-30,7.70907735824585,7.709077358245849,7.709077358245849,7.709077358245849,0
2017-01-02,7.956264495849609,7.994887285651822,7.647282914100352,7.716803788410647,825600
2017-01-03,7.91763973236084,8.072130116390326,7.840394172011966,7.956262512535276,885915
2017-01-04,7.7631516456604,7.956264867011811,7.724528854056423,7.956264867011811,459994
2017-01-05,7.724526882171631,7.917640054225921,7.570036491861856,7.801772445660663,1349173
2017-01-06,7.7631516456604,7.801774437264378,7.647283270848468,7.724528854056423,732357
2017-01-09,7.840396881103516,8.0721329055536,7.724529237212731,7.763152030732497,1474363
2017-01-10,7.801773548126221,7.956263960266974,7.724527973721647,7.879018385862401,936585
2017-01-11,7.492790699005127,7.840394250728427,7.3769230939867825,7.840394250728427,653079
2017-01-12,7.631834506988525,7.6781812670367025,7.492792753507055,7.492792753507055,779773
2017-01-13,7.701355934143066,7.763152109736172,7.570038876840588,7.68590652191053,579225
2017-01-16,7.7631516456604,7.801774437264378,7.647283270848468,7.801774437264378,562253
2017-01-17,7.6781792640686035,7.801772310849073,7.593209735033541,7.801772310849073,782609
2017-01-18,7.647281646728516,7.801772780333796,7.608659599995517,7.678179726115908,629673
2017-01-19,7.585485935211182,7.763150454665428,7.492791691583544,7.763150454665428,361930
2017-01-20,7.724526882171631,7.763149663916146,7.3383005380630495,7.5854851625586885,1036447
2017-01-23,8.265246391296387,8.303869186006871,7.7245294753552285,7.879019917528626,7886376
2017-01-24,7.99488639831543,8.612848019890738,7.956263612799883,8.458357614496911,5006690
2017-01-25,8.265246391296387,8.265246391296387,7.994888301660076,8.11075594912299,1804135
2017-01-26,7.99488639831543,8.496980400012458,7.879018041768789,8.458357614496911,1114754
2017-01-27,8.188000679016113,8.226622733003746,7.9176418810919325,7.994887462404115,808530
2017-01-30,7.956264495849609,8.188000497994441,7.840396126442972,8.110754918390016,754615
2017-01-31,7.91763973236084,8.072130116390326,7.840394172011966,7.9948852927097125,490441
2017-02-01,7.879018783569336,8.072131992660097,7.801773941934091,7.917641572721174,706197
2017-02-02,7.99488639831543,8.072131232678162,7.917640827284336,7.99488639831543,1199379
2017-02-03,7.91763973236084,7.917639732360839,7.6472810078080435,7.840394172011966,1205019
2017-02-06,7.91763973236084,8.033507336215889,7.7631493483313525,7.9948852927097125,573453
2017-02-07,7.840396881103516,8.0721329055536,7.801774824252264,7.917642468143049,596208
2017-02-08,7.956264495849609,8.033509338785592,7.724528493704778,7.956264495849609,836824
2017-02-09,8.110755920410156,8.303869156610398,8.110755920410156,8.110755920410156,1079410
2017-02-10,8.072131156921387,8.265244346018397,8.033508371768313,8.187999512380605,495461
2017-02-13,8.072131156921387,8.187999512380605,7.994886323283595,8.072131156921387,637015
2017-02-14,7.99488639831543,8.149376803709258,7.956263612799883,8.072131232678162,557931
2017-02-15,8.110755920410156,8.14937871498391,7.95626547878367,7.994888273357425,584449
2017-02-16,8.110755920410156,8.226623567462887,7.994888273357425,8.110755920410156,934848
2017-02-17,8.188000679016113,8.226622733003746,8.033509516391748,8.110755097703931,823557
2017-02-20,8.265246391296387,8.342491980717353,8.149378743833473,8.188001538543958,801992
2017-02-21,8.072131156921387,8.342489916324544,8.033508371768313,8.265244346018397,555324
2017-02-22,8.033512115478516,8.110757721782013,7.917644442691966,8.072134918630264,570736
2017-02-23,7.956264495849609,8.110754918390016,7.801774073309202,8.033509338785592,873399
2017-02-24,7.801773548126221,7.956263960266974,7.570037561580892,7.801773548126221,669367
2017-03-01,7.956264495849609,8.072132128587803,7.608660860966583,7.647282914100352,534186
2017-03-02,7.801773548126221,7.956263960266974,7.724527973721647,7.956263960266974,283956
2017-03-03,7.879018783569336,7.917641572721174,7.724528363630414,7.724528363630414,380933
2017-03-06,7.91763973236084,7.917639732360839,7.6472810078080435,7.80177212850579,442332
2017-03-07,7.7631516456604,7.917642075407834,7.693630768106936,7.917642075407834,466394
2017-03-08,7.840396881103516,7.840396881103516,7.670457768286166,7.724529237212731,601451
2017-03-09,7.639559268951416,7.801774403654521,7.492792808822263,7.724528820779338,412580
2017-03-10,7.570037841796875,7.685905471024351,7.454169475900978,7.647282682392386,613851
2017-03-13,7.670457363128662,7.7013554489787195,7.392373853809669,7.423271939659727,582825
2017-03-14,7.724526882171631,7.724526882171631,7.624107944303205,7.6859041004271145,468485
2017-03-15,7.840396881103516,7.879019674623282,7.577763505839835,7.724529237212731,494967
2017-03-16,7.956264495849609,7.994887285651822,7.76315128350699,7.840396126442972,555994
2017-03-17,8.265246391296387,8.342491980717353,7.917642712239109,7.917642712239109,1260812
2017-03-20,8.072131156921387,8.381112701477617,8.072131156921387,8.265244346018397,696960
2017-03-21,8.265246391296387,8.265246391296387,7.917642712239109,8.11075594912299,818093
2017-03-22,8.265246391296387,8.265246391296387,8.149378743833473,8.265246391296387,392074
2017-03-23,8.265246391296387,8.265246391296387,8.149378743833473,8.265246391296387,211720
2017-03-27,8.188000679016113,8.30386831431593,8.07213230704784,8.30386831431593,309822
2017-03-28,8.188000679016113,8.188000679016113,7.956264671748023,8.188000679016113,726170
2017-03-29,8.149378776550293,8.188001571415832,7.956265538891132,8.188001571415832,425422
2017-03-30,7.956264495849609,8.14937770819223,7.956264495849609,8.110754918390016,262999
2017-03-31,8.2266206741333,8.265243455123295,7.956262680539879,7.956262680539879,1144683
2017-04-03,8.188000679016113,8.265245523659837,8.110755097703931,8.226622733003746,704062
2017-04-04,8.381113052368164,8.381113052368164,8.110754281645946,8.149377068416031,946715
2017-04-05,8.458357810974121,8.651471006369276,8.303867401991672,8.381112974817086,1429562
2017-04-06,8.651471138000488,8.767339499001533,8.458357939667136,8.458357939667136,1682236
2017-04-07,8.612849235534668,8.728717608435327,8.496981599302474,8.651472026501553,795989
2017-04-10,8.767339706420898,8.844584545580677,8.612848554764524,8.69009413059271,1460189
2017-04-11,8.999075889587402,9.037698681488717,8.883208250551943,8.883208250551943,2337459
2017-04-12,8.999075889587402,9.07632147339003,8.84458545865063,9.037698681488717,1390864
2017-04-17,8.960453033447266,8.999075085227963,8.767339827870114,8.999075085227963,406208
2017-04-18,8.844583511352539,8.960451861545927,8.767338681225269,8.960451861545927,687513
2017-04-19,8.574226379394531,8.921829992252494,8.574226379394531,8.844584417542547,347172
2017-04-20,8.728715896606445,8.767338679998838,8.496979932920407,8.65147032982166,611773
2017-04-21,8.767339706420898,8.960452909322958,8.728716918506805,8.921830121408865,569899
2017-04-24,8.844583511352539,8.960451861545927,8.690093114429676,8.883206294750336,530297
2017-04-25,8.844583511352539,8.883206294750336,8.690093114429676,8.805960727954742,739198
2017-04-26,8.921830177307129,8.999075016950874,8.767339761351227,8.844584600994972,1101168
2017-04-27,8.883207321166992,8.921830109027486,8.728716906393421,8.921830109027486,736091
2017-04-28,8.883207321166992,9.11494331166155,8.728716906393421,8.844584533306497,960911
2017-05-02,8.960453033447266,9.037697873677077,8.883207456549037,8.883207456549037,415697
