Fecha,Close,High,Low,Open,Volume
2016-05-17,282.1312561035156,284.0703025372168,276.7988784108375,276.7988784108375,54357
2016-05-18,283.10076904296875,287.9483849512388,281.1617226796607,282.1312458613147,84885
2016-05-19,279.51348876953125,280.19216675237277,274.3750283422889,280.19216675237277,50468
2016-05-20,281.1617431640625,284.0703129209321,280.6769815379176,281.1617431640625,78398
2016-05-23,282.1312561035156,283.97334429803163,279.2226864529639,279.2226864529639,44897
2016-05-24,285.0398254394531,286.978871871014,281.1617325763313,282.13125579211174,76230
2016-05-26,293.7655334472656,293.7655334472656,286.00934774568765,286.00934774568765,82590
2016-05-27,290.8569641113281,295.60762194097975,288.43315607706705,292.796010538737,81471
2016-05-30,285.52459716796875,288.91792854347943,284.5550739178229,288.91792854347943,14892
2016-05-31,282.7129821777344,289.7904899816218,281.16173907910803,285.62155189234585,83221
2016-06-01,284.0703125,284.0703125,275.34460324232083,279.2226962457338,33240
2016-06-02,286.9788818359375,288.4331667101061,280.19221908981734,283.10078883815453,55399
2016-06-03,284.0703125,286.97888225255974,281.84042085803816,282.2282242408792,21629
2016-06-06,285.0398254394531,287.94839508679445,282.13125579211174,284.0703022236727,63525
2016-06-07,291.82647705078125,294.250284999708,286.00933797335705,286.00933797335705,96292
2016-06-08,293.7655334472656,297.15886469170596,293.7655334472656,293.7655334472656,110103
2016-06-09,289.984375,293.76550930122914,288.91789363619233,293.76550930122914,28156
2016-06-10,281.646484375,289.4026698311102,280.1921996019794,289.4026698311102,32442
2016-06-13,272.9208068847656,284.07032475039546,272.9208068847656,281.1617548724051,39905
2016-06-14,268.55792236328125,274.9567813045994,264.77678785761583,273.4055382904163,56344
2016-06-15,264.6798400878906,269.52745620671647,263.8072751040021,269.52745620671647,63751
2016-06-16,265.16461181640625,265.16461181640625,256.9236640999914,264.7768084296047,61996
2016-06-21,276.3140869140625,278.2531331380208,270.4969482421875,271.56342958286405,42931
2016-06-22,276.3140869140625,282.1312255859375,276.3140869140625,281.3556189313531,61976
2016-06-23,285.0398254394531,285.0398254394531,278.2531629289899,279.22268614477036,69030
2016-06-24,279.2226867675781,281.06477496416966,266.6188849343194,270.4969778060913,311155
2016-06-27,271.4665222167969,276.31413868495395,267.1036673954555,274.37509209769115,155069
2016-06-28,281.1617431640625,282.1312664163524,274.4720386407627,277.768411781048,60773
2016-06-29,286.0093688964844,288.91793874966896,282.2282340048449,286.0093688964844,48205
2016-06-30,280.1922302246094,286.97889324043035,278.2531836486605,286.97889324043035,72201
2016-07-01,287.22125244140625,287.22125244140625,280.19220913271363,280.19220913271363,90287
2016-07-04,288.1591491699219,292.11589095080126,282.34612871164404,282.34612871164404,31610
2016-07-05,278.92669677734375,286.2540180587101,276.48425635022164,286.2540180587101,32788
2016-07-06,276.9727478027344,281.369140625,274.5303073459201,281.369140625,38318
2016-07-07,275.99578857421875,280.88066978792176,273.55334796736724,280.39218166655144,68911
2016-07-11,276.9727478027344,279.4151882595486,275.3118763661219,278.43821207682294,62587
2016-07-12,281.3691711425781,284.30010000864667,279.6106257489171,279.6106257489171,44732
2016-07-13,278.4382019042969,281.36913034539475,275.0187853896827,281.36913034539475,61436
2016-07-14,279.0244140625,282.8346153529701,278.43822236820887,280.39217480588053,47839
2016-07-15,280.3921813964844,282.3461338800835,275.9957883083862,275.9957883083862,42317
2016-07-18,281.3691711425781,281.85765928692285,276.5819932909896,280.3921948538886,68535
2016-07-19,272.5763854980469,281.46687571921694,272.08789735199304,281.46687571921694,69502
2016-07-20,283.81158447265625,283.81158447265625,269.6454296538834,273.5533344314759,96141
2016-07-21,278.389404296875,285.2770751791589,276.4842886154177,285.2770751791589,47501
2016-07-22,277.4612731933594,278.4382495074205,273.55336793711484,278.4382495074205,56075
2016-07-25,268.66845703125,277.41240601333703,268.1799689275568,276.4842666903409,85104
2016-07-26,268.9127197265625,271.59940448314035,267.0076040641001,271.50170089263844,74447
2016-07-27,265.2490539550781,270.622423372216,263.78358956858597,269.64544711455454,64987
2016-07-28,265.98175048828125,269.88965499499614,264.76053032993286,266.07945406393816,42186
2016-07-29,274.28607177734375,274.5303158305738,265.73752991429205,266.71450612721225,105236
2016-08-01,265.737548828125,270.62243024040674,262.9043235719916,269.6454539579504,41121
2016-08-02,264.76055908203125,268.66846401313137,262.8066066164812,268.66846401313137,45356
2016-08-03,275.6050109863281,276.97277179764757,265.15135299955523,265.15135299955523,60819
2016-08-04,277.9497375488281,278.43822566402815,273.55334451202765,276.484273203228,68708
2016-08-05,265.737548828125,276.4842879351448,265.737548828125,276.4842879351448,69514
2016-08-08,262.8066101074219,269.64544382768935,262.8066101074219,266.3237305551206,67233
2016-08-09,266.0306091308594,267.69148060805634,263.295087678362,263.295087678362,80694
2016-08-10,263.6858825683594,268.66846738095967,261.829633665808,265.7375386458947,65176
2016-08-11,264.76055908203125,266.6168079613141,262.3181185000937,262.3181185000937,85366
2016-08-12,263.7835998535156,265.73755244502314,262.318135409885,263.7835998535156,130820
2016-08-16,259.0941162109375,267.6914953773696,259.0941162109375,263.78359033536424,94996
2016-08-17,260.8526611328125,261.3411492622747,254.01382732034176,257.92173235603934,33060
2016-08-18,264.2720642089844,265.7375285206793,260.41299626220865,260.85264748169624,120988
2016-08-19,260.8526611328125,263.7835899095857,259.631440809157,262.3181255211991,27151
2016-08-22,254.01382446289062,261.8296344463642,254.01382446289062,260.85265819843,51401
2016-08-23,256.9447326660156,259.8268242930009,255.96775649618286,256.9447326660156,49016
2016-08-24,255.96778869628906,258.89871757449083,255.96778869628906,256.944764989023,21219
2016-08-25,255.08853149414062,257.43326877617034,254.01385154384928,255.96780424803276,80519
2016-08-26,251.5713653564453,256.06546172968575,249.22662849669499,254.99078197294068,65458
2016-08-29,252.7437744140625,254.01383164631415,250.5944146818445,252.05987909518865,46880
2016-08-30,253.42764282226562,255.0885144357358,253.03685827055207,254.013834557311,45161
2016-08-31,250.1059112548828,254.99079233407974,247.66347071528435,253.6230315948942,45093
2016-09-01,250.00820922851562,251.08288903562664,246.2957115111666,251.08288903562664,39252
2016-09-02,252.93914794921875,254.01382779905077,251.08289901675403,251.08289901675403,80059
2016-09-05,251.32713317871094,252.54835345654723,250.3501569564419,252.05986534541273,23142
2016-09-06,255.4792938232422,255.91894506937672,251.082900621695,251.082900621695,96040
2016-09-07,259.3871765136719,261.8296169704861,256.01659675728945,256.01659675728945,62403
2016-09-08,260.2664489746094,265.1513298856004,257.92171210032313,259.48487995482964,61775
2016-09-09,253.5253448486328,258.41022625226736,253.5253448486328,258.41022625226736,34716
2016-09-12,253.5253448486328,254.99080926972317,251.57139228717898,254.99080926972317,41494
2016-09-13,253.5253448486328,254.01383298899626,248.15197530463482,253.03685670826934,48633
2016-09-14,252.35296630859375,255.96779054378004,251.6691007877143,253.5253497943165,37095
2016-09-15,255.4792938232422,256.309729613191,252.05987688870547,252.3529578428288,32808
2016-09-16,251.5713653564453,254.99078197294068,248.39619278398533,254.99078197294068,75540
2016-09-19,254.20921325683594,257.9217108045592,252.54834182946422,252.54834182946422,50950
2016-09-20,250.59442138671875,255.96779104608308,249.12895693416482,254.9908147443805,39499
2016-09-21,257.8240051269531,257.8240051269531,250.69209101671888,250.69209101671888,95437
2016-09-22,263.7835998535156,264.2720880013925,259.19179933749274,259.19179933749274,61660
2016-09-23,258.41021728515625,263.78358664269257,256.06548025576654,263.78358664269257,31226
2016-09-26,255.4792938232422,258.5567631013353,255.4792938232422,256.06548554643837,17946
2016-09-27,252.54833984375,255.47926835257496,251.57136367414168,254.941943385269,66648
2016-09-28,267.00762939453125,267.20303659407284,253.0368792609319,257.4332729160446,154083
2016-09-29,271.5993957519531,273.55334823937727,266.2260264115368,266.2260264115368,270713
2016-09-30,271.5993957519531,273.0648601175212,268.717303907023,271.6970993393141,147338
2016-10-03,274.23724365234375,274.8722722480363,271.5016922798197,271.59939586722214,112617
2016-10-04,280.19677734375,283.2254096900598,275.9957913831891,276.7773604593565,168095
2016-10-05,287.3287353515625,289.1849843557206,282.3461502662272,282.3461502662272,219642
2016-10-06,287.23101806640625,290.16194682218594,283.3231130587001,289.18497057025934,131840
2016-10-07,288.69647216796875,291.138912710845,284.49548636020086,287.231007842243,175675
2016-10-11,287.7195129394531,289.18497735170837,285.277072252361,288.69648921428995,102463
2016-10-12,284.7885437011719,288.89185539917383,283.4207830734864,287.23098404166217,39171
2016-10-13,279.9037170410156,281.3691815281413,277.4612762291394,281.3691815281413,96680
2016-10-14,279.9037170410156,282.29732096263484,278.43825255388987,281.3691815281413,46717
2016-10-17,286.7425231933594,286.7425231933594,279.4152014763229,279.4152014763229,102037
2016-10-18,285.2770690917969,287.7195097518294,282.34614029975785,286.7425334878164,80038
2016-10-19,287.7195129394531,291.1389299013821,287.2310248020347,288.20800107687154,158848
2016-10-20,282.8346252441406,288.6964827621539,281.3691608646373,288.2079946356528,96114
2016-10-21,281.6134033203125,284.2023844129995,280.9295080211353,282.3461355058814,82727
2016-10-24,281.3691711425781,283.32312371995715,276.97277784347534,282.34614743126764,99508
2016-10-25,279.3175354003906,282.2484644808039,278.4382626392571,279.4152389993949,63251
2016-10-26,272.5763854980469,278.43824325069306,270.8666769868584,278.43824325069306,128273
2016-10-27,269.64544677734375,275.89808885556766,269.1569586491239,272.5763755466627,48698
2016-10-28,265.2490539550781,273.5533521452003,262.8554501978279,269.64544711455454,116767
2016-10-31,262.17156982421875,265.7375269992709,259.87566978605173,263.7835745948645,51125
2016-11-01,256.4562683105469,265.7375427827381,252.54836326962425,265.7375427827381,94525
2016-11-02,250.59442138671875,254.9908147443805,248.98241645189955,254.9908147443805,203193
2016-11-03,246.19801330566406,250.59440640040808,245.95376924484495,250.59440640040808,180338
2016-11-04,246.6865234375,247.66349976794555,244.24408261138615,247.02847111614625,104355
2016-11-07,249.3243408203125,254.0138298921236,246.68650787600464,249.2266521379158,207974
2016-11-08,244.83026123046875,251.0829034466961,244.53716536557295,249.61743902969204,167343
2016-11-09,238.3822021484375,241.26427906996676,226.65848728867826,226.65848728867826,237068
2016-11-10,234.96278381347656,239.35917685780356,230.56639076914956,238.87068874176722,115153
2016-11-11,236.47711181640625,239.35918886409112,229.5894260533119,234.96279559924048,213944
2016-11-14,241.80162048339844,242.2901086055871,232.52034616181345,236.52595472675043,141123
2016-11-15,256.9447326660156,258.89868500568116,244.24404245818977,244.24404245818977,172348
2016-11-16,251.66908264160156,256.94474831706106,250.10591471166398,256.94474831706106,74505
2016-11-17,244.2440643310547,254.89309957289882,243.26708807373046,251.76679343843088,82876
2016-11-18,248.15196228027344,250.00821115323853,239.35917621522438,243.7555692477489,42579
2016-11-21,257.9217224121094,258.80099504825193,248.1519601995295,248.1519601995295,198549
2016-11-22,259.3871765136719,261.8296169704861,256.4562479654948,257.9217122395833,125400
2016-11-23,258.41021728515625,259.4848971196533,254.01382417444472,259.4848971196533,24838
2016-11-24,259.6802978515625,260.85268137924766,256.9447760402327,257.92175237498645,19226
2016-11-25,252.0598602294922,258.8986936465715,252.0598602294922,258.8986936465715,33694
2016-11-29,250.59442138671875,251.7179381706866,244.2440754256518,249.12895693416482,31262
2016-11-30,263.4905090332031,264.2720781145863,256.4562680409571,256.4562680409571,165168
2016-12-01,258.1171569824219,268.6684893660915,256.9447734664802,262.8066314162859,87660
2016-12-02,254.11151123046875,258.80098498416663,254.01380764915277,255.9677600156847,31359
2016-12-05,256.505126953125,259.3872190912305,250.10594383184565,254.11155280151792,46572
2016-12-06,254.258056640625,256.45625309573126,253.5253244889229,254.01381259005765,29230
2016-12-07,253.1345672607422,254.9908162821817,252.059887359398,254.3069209408852,53283
2016-12-12,253.0368194580078,262.7088772503634,252.0598433211043,258.89867627942886,225712
2016-12-13,255.5769805908203,257.92171751432465,249.1289316899727,254.01381270350157,88708
2016-12-14,248.15196228027344,255.5769875870823,247.17498605082352,255.5769875870823,66200
2016-12-15,240.92236328125,247.6634938368973,239.3591952269816,247.17500568337283,76102
2016-12-16,239.35919189453125,242.29012077487246,234.6697027044903,240.82465633470187,91919
2016-12-19,232.0318603515625,241.313134765625,231.54337222450658,239.3591822574013,96234
2016-12-20,235.45126342773438,235.45126342773438,232.1295503216189,232.1295503216189,51463
2016-12-21,239.35919189453125,239.35919189453125,233.74157820721064,235.45128672074298,74039
2016-12-22,233.497314453125,242.2901003530335,233.497314453125,240.3361479308316,73657
2016-12-23,234.4742889404297,237.84485386245362,230.07789602279664,232.52033653259278,37089
2016-12-26,227.63546752929688,234.4743013177307,225.2907304791094,233.49732506224015,78906
2016-12-27,239.261474609375,239.261474609375,226.65848710816095,226.65848710816095,70583
2016-12-28,246.39341735839844,247.07729777990866,239.26148745984858,239.26148745984858,62487
2016-12-29,253.0368194580078,253.72071467981849,246.19798649968328,249.0312113337143,64730
2016-12-30,253.0368194580078,253.0368194580078,253.0368194580078,253.0368194580078,0
2017-01-02,266.7145080566406,273.5533415965545,254.0138171968006,255.03963030180842,68081
2017-01-03,268.66845703125,270.13392134232953,263.7835759943182,266.71450461647726,199334
2017-01-04,266.7145080566406,269.6454367166037,264.27206750667136,266.7145080566406,99205
2017-01-05,263.7835998535156,266.7145287407769,261.7319436694426,263.7835998535156,66288
2017-01-06,267.54498291015625,267.6915234015827,263.7836179504647,264.7605943132442,61494
2017-01-09,283.81158447265625,284.15353210368505,265.8840653424611,267.59377368265785,259980
2017-01-10,317.4195861816406,317.46845288442165,293.1417197545261,297.97776424780653,597184
2017-01-11,316.540283203125,333.1488783094618,313.60935465494794,322.4021402994792,799728
2017-01-12,320.4482116699219,326.21236561197026,315.6610339829647,322.5487046553782,493224
2017-01-13,325.3331298828125,327.2870826148414,318.49429532071133,321.4252244187547,241403
2017-01-16,326.9450988769531,331.194951563546,325.8215821428985,329.2409990469469,64971
2017-01-17,327.28704833984375,333.1489059220499,326.3100720761427,326.358908963348,248475
2017-01-18,323.379150390625,331.1949606719694,319.4712452499528,326.31007924612913,173257
2017-01-19,318.4942626953125,323.8676321579635,312.63240509969324,322.40216775905867,185701
2017-01-20,328.75250244140625,330.70645490762564,312.63239459509657,318.49425199375463,153731
2017-01-23,338.0338134765625,338.0338134765625,322.4021920441203,327.2870737417585,143243
2017-01-24,349.26898193359375,350.6856093107716,337.05677976808346,338.0337559413243,206713
2017-01-25,351.2718200683594,359.52728180758453,346.8265897872079,349.7575187149871,216130
2017-01-26,342.6255798339844,353.17691131663463,342.0393881260707,351.7114469543249,147074
2017-01-27,340.9646911621094,342.625562615239,339.9877149696678,342.03937093678456,60352
2017-01-30,326.6031494140625,342.91866476325094,326.5543125273978,340.96471225747746,157573
2017-01-31,335.5913391113281,335.9821236451201,326.6031457593684,326.6031457593684,234438
2017-02-01,333.14892578125,343.8956653225806,331.7322981884577,338.03380739094575,162176
2017-02-02,341.9416809082031,342.03938449430945,333.14889482770644,333.14889482770644,147648
2017-02-03,336.079833984375,344.87262033861737,333.9304742829138,342.4301796846612,60873
2017-02-06,337.5941162109375,338.96190675191804,334.1258626040384,335.102838810483,45546
2017-02-07,327.28704833984375,337.6430026980645,320.4482144939366,337.59413599590977,126226
2017-02-08,323.7699279785156,327.3358853796974,314.58635705843324,327.3358853796974,117634
2017-02-09,326.7985534667969,328.703669067695,324.356112857927,326.7985534667969,42025
2017-02-10,332.1719055175781,333.930450738457,326.79853645773494,329.24097693948187,134109
2017-02-13,326.31005859375,333.14889215709206,323.86761803541356,332.1719159337575,92364
2017-02-14,327.4824523925781,331.1949502332246,326.31006896134807,326.31006896134807,50579
2017-02-15,324.3561096191406,328.264014554311,320.44820468397023,327.2870383205184,61938
2017-02-16,326.7985534667969,327.28704158857084,324.356112857927,325.3330891014749,49864
2017-02-17,324.8446044921875,326.31006887335525,323.37914011101975,326.31006887335525,33925
2017-02-20,326.2123718261719,326.2123718261719,318.49426522691454,324.8446110059788,47196
2017-02-21,341.9416809082031,342.4301690237863,327.2870374407087,332.41616265433174,125788
2017-02-22,334.1258850097656,341.94169518543265,332.66042060182804,341.94169518543265,131448
2017-02-23,323.379150390625,336.56833024039366,321.91368596287293,334.6143776700576,92996
2017-02-24,317.517333984375,326.31012169471154,317.02884577824517,326.31012169471154,48241
2017-03-01,321.91363525390625,323.3302625702279,315.5632904006426,317.51724266318524,25815
2017-03-02,315.5144958496094,323.3791428354897,314.14670523036983,322.4021665731468,51706
2017-03-03,322.4021301269531,322.4509670085697,315.56329706365415,315.56329706365415,39212
2017-03-06,326.2123718261719,326.3100754165321,318.49426522691454,321.9136821848722,56346
2017-03-07,328.2640075683594,331.6834243138631,324.8934277075265,327.3358682400292,55008
2017-03-08,327.1893310546875,333.1488919767928,322.4509904110895,328.26401086276354,81985
2017-03-09,314.09783935546875,326.31004150770315,312.6323750972006,326.31004150770315,70776
2017-03-10,316.4914245605469,321.1808979892407,311.7530844371082,314.6840127837781,91953
2017-03-13,327.28704833984375,329.2410008672458,317.71269288155344,317.71269288155344,63524
2017-03-14,329.4852600097656,330.70648039527254,320.44822915701445,322.1579376967241,77712
2017-03-15,339.0107421875,339.49923028863475,323.86761105232347,328.26400396253604,107798
2017-03-16,355.86358642578125,357.0848066949157,340.96469914234086,340.96469914234086,235791
2017-03-17,353.6654052734375,360.3576986014082,349.2690121139611,356.84057811083716,110641
2017-03-20,361.96966552734375,364.5098094940336,353.6653682075531,353.6653682075531,107791
2017-03-21,354.6423645019531,359.52724555569904,349.95289061633616,356.59631692345147,174127
2017-03-22,356.5963439941406,358.0618084215138,350.7344862846479,354.6423914243097,88404
2017-03-23,357.57330322265625,367.3430656057889,352.6884220310899,356.7917341579851,111196
2017-03-27,358.98992919921875,360.5042304363187,354.691209916583,357.57330173358446,72713
2017-03-28,364.4121398925781,371.25097361710374,351.71144868988773,358.9899336512553,171582
2017-03-29,360.5042419433594,365.38912327050514,360.5042419433594,364.412147005076,186858
2017-03-30,366.3660888671875,367.34306510416667,359.5272552083333,361.5789112689793,101306
2017-03-31,366.3660888671875,368.32004134114584,362.4581839192708,365.38911263020833,117884
2017-04-03,375.15887451171875,377.0151233965735,371.25096956888837,372.32564939115645,100693
2017-04-04,387.8595886230469,388.83656491680773,375.30543728523025,376.135873097917,143814
2017-04-05,377.1128234863281,389.8135144327589,373.6934066930583,388.3480500927861,195900
2017-04-06,381.9977111816406,384.6355589648847,377.60131808619974,377.79672526086557,67454
2017-04-07,380.0437316894531,385.90558873350636,380.0437316894531,383.95163638548865,83344
2017-04-10,382.779296875,387.81074859915265,381.4604027410455,381.9977277722899,114855
2017-04-11,384.7332458496094,385.9056293076632,381.3138288810605,382.77929329615284,83504
2017-04-12,386.1986999511719,390.7905002551495,379.11562213404727,385.02634633937583,124031
2017-04-17,386.0033264160156,387.37108721747586,382.0465546727439,386.1987037791103,93331
2017-04-18,382.9747009277344,386.00333335214265,381.0695852598945,385.0263570742658,61744
2017-04-19,375.74505615234375,383.9516503494961,374.1818882540891,383.9516503494961,74712
2017-04-20,384.9286193847656,385.9055955760975,379.06676223677425,381.99769081076994,115320
2017-04-21,386.882568359375,386.882568359375,381.11841484428277,384.9286159939236,118773
2017-04-24,390.7904968261719,391.7674730682373,388.39689310713203,388.39689310713203,125010
2017-04-25,387.3710632324219,390.79047993182536,382.97467033318884,390.79047993182536,100462
2017-04-26,382.9747009277344,389.8135348728725,382.9747009277344,387.3710941781803,59181
2017-04-27,385.17291259765625,385.41715667666557,379.06681062242393,382.9747158865726,102005
2017-04-28,392.7444152832031,392.7444152832031,385.9055821812568,385.9055821812568,157863
2017-05-02,385.0752258300781,391.7675198503628,383.95170898053016,391.7675198503628,104522
2017-05-03,382.9747009277344,389.76469798495856,382.73045685826514,385.07519396217964,39256
2017-05-04,371.1532287597656,381.80226269800846,363.8259077268078,381.80226269800846,91475
2017-05-05,370.2740173339844,372.13026633915933,367.83157658639874,371.2509936330186,123520
2017-05-08,364.4121398925781,367.3430686316605,356.10784179851134,366.36609238529974,65425
2017-05-09,361.481201171875,364.4121298300253,356.59632007495776,361.481201171875,82617
2017-05-10,374.181884765625,379.4575502849707,369.785491863679,371.2509561643277,163140
